project,url,sha
emkor-audiopyle-ae61610,https://github.com/emkor/audiopyle,ae61610
emonty-oaktree-1a69bfa,https://github.com/emonty/oaktree,1a69bfa
emtee40-python_scripts-8045924,https://github.com/emtee40/python_scripts,8045924
emundo-revdbc-58069f9,https://github.com/emundo/revdbc,58069f9
emvalbuena-winglets-4db9073,https://github.com/emvalbuena/winglets,4db9073
epiqc-qutrits-fe24c42,https://github.com/epiqc/qutrits,fe24c42
erberlin-pywol-1e586c3,https://github.com/erberlin/pywol,1e586c3
erikbern-ann-benchmarks-3bb0474,https://github.com/erikbern/ann-benchmarks,3bb0474
erre-quadro-spikex-3942d96,https://github.com/erre-quadro/spikex,3942d96
es7s-macedon-8517f35,https://github.com/es7s/macedon,8517f35
esc0rtd3w-firestick-loader-kodi-data-e4d7931,https://github.com/esc0rtd3w/firestick-loader-kodi-data,e4d7931
ess-dmsc-python-streaming-data-types-bc83325,https://github.com/ess-dmsc/python-streaming-data-types,bc83325
eunjicious-buddystore_src-ed6dd5c,https://github.com/eunjicious/buddystore_src,ed6dd5c
evergreen-ci-commit-queue-sandbox-a702ad8,https://github.com/evergreen-ci/commit-queue-sandbox,a702ad8
executablebooks-mdformat-footnote-80852fc,https://github.com/executablebooks/mdformat-footnote,80852fc
ezdoo-flectra-3a38a09,https://github.com/ezdoo/flectra,3a38a09
ezhov-evgeny-webdav-client-python-3-98c23d1,https://github.com/ezhov-evgeny/webdav-client-python-3,98c23d1
facebook-openbmc-uboot-569d0fc,https://github.com/facebook/openbmc-uboot,569d0fc
faif-python-patterns-cc54961,https://github.com/faif/python-patterns,cc54961
fastresearchgroup-TACOCAT-da51265,https://github.com/fastresearchgroup/TACOCAT,da51265
fat-forensics-fat-forensics-f6ce085,https://github.com/fat-forensics/fat-forensics,f6ce085
fearnworks-dungeondriver-2a00fe5,https://github.com/fearnworks/dungeondriver,2a00fe5
fedora-copr-copr-0a9e16e,https://github.com/fedora-copr/copr,0a9e16e
fedora-infra-fedocal-1c6026a,https://github.com/fedora-infra/fedocal,1c6026a
femiwiki-tweetbot-1396b9e,https://github.com/femiwiki/tweetbot,1396b9e
ferraric-Computational-Intelligence-Lab-2020-08510c4,https://github.com/ferraric/Computational-Intelligence-Lab-2020,08510c4
ferrarif1-MyNote-312e98f,https://github.com/ferrarif1/MyNote,312e98f
ffreemt-deepl-fastapi-1b3c153,https://github.com/ffreemt/deepl-fastapi,1b3c153
ffreemt-light-aligner-fb1c3f2,https://github.com/ffreemt/light-aligner,fb1c3f2
fieryhenry-BCSFE-Python-648aa49,https://github.com/fieryhenry/BCSFE-Python,648aa49
filestack-filestack-python-cf123d3,https://github.com/filestack/filestack-python,cf123d3
findsimilar-find-similar-70c66c6,https://github.com/findsimilar/find-similar,70c66c6
finsberg-IN1910-57332a6,https://github.com/finsberg/IN1910,57332a6
flake-it-showflakes-framework-41ad3eb,https://github.com/flake-it/showflakes-framework,41ad3eb
flaper87-pyhelm-4ecac9b,https://github.com/flaper87/pyhelm,4ecac9b
flask-kr-rosetta-427a368,https://github.com/flask-kr/rosetta,427a368
fledge-iot-fledge-ebb4a73,https://github.com/fledge-iot/fledge,ebb4a73
fletch22-alpha_media_signal-4b274aa,https://github.com/fletch22/alpha_media_signal,4b274aa
florath-rmtoo-3bb8b22,https://github.com/florath/rmtoo,3bb8b22
florimondmanca-asgi-sitemaps-009b0f0,https://github.com/florimondmanca/asgi-sitemaps,009b0f0
florimondmanca-djangorestframework-api-key-15ffd45,https://github.com/florimondmanca/djangorestframework-api-key,15ffd45
florimondmanca-httpx-sse-403b91c,https://github.com/florimondmanca/httpx-sse,403b91c
fluquid-find_job_titles-a8a64e8,https://github.com/fluquid/find_job_titles,a8a64e8
forrest-herman-notion-automation-71c3f75,https://github.com/forrest-herman/notion-automation,71c3f75
franioli-python_project_template-bb23ce4,https://github.com/franioli/python_project_template,bb23ce4
fraserphysics-F_UNCLE-86b4a44,https://github.com/fraserphysics/F_UNCLE,86b4a44
friendlyarm-linuxsdk-rockchip-yocto-62eff7b,https://github.com/friendlyarm/linuxsdk-rockchip-yocto,62eff7b
frontdevops-magic-config-005215d,https://github.com/frontdevops/magic-config,005215d
fuxiAIlab-CivAgent-20d1e12,https://github.com/fuxiAIlab/CivAgent,20d1e12
gabrielfelipeg-HiDnama-Bot-8bdedf6,https://github.com/gabrielfelipeg/HiDnama-Bot,8bdedf6
gabrieltseng-datascience-projects-cb79fe2,https://github.com/gabrieltseng/datascience-projects,cb79fe2
gaige-mdformat-pelican-6b9c859,https://github.com/gaige/mdformat-pelican,6b9c859
ganau-PwnHome-6bf431e,https://github.com/ganau/PwnHome,6bf431e
gastoncloud-ai-mike-1st-bot-669479b,https://github.com/gastoncloud/ai-mike-1st-bot,669479b
gaussalgo-anlearn-40e177b,https://github.com/gaussalgo/anlearn,40e177b
gbarany-crypto-arbitrage-finder-8b1dcf1,https://github.com/gbarany/crypto-arbitrage-finder,8b1dcf1
gbiz123-shopee-captcha-solver-99298d7,https://github.com/gbiz123/shopee-captcha-solver,99298d7
gdtk-uq-gdtk-3d81a09,https://github.com/gdtk-uq/gdtk,3d81a09
geekcomputers-Python-5aa23ca,https://github.com/geekcomputers/Python,5aa23ca
gem5-gem5-b88f814,https://github.com/gem5/gem5,b88f814
genouest-os-vm-expire-9177501,https://github.com/genouest/os-vm-expire,9177501
georgesdimitrov-arvo-86d33af,https://github.com/georgesdimitrov/arvo,86d33af
ggreen-spring-geode-showcase-3e9fbd6,https://github.com/ggreen/spring-geode-showcase,3e9fbd6
ghorbani-mohammad-telegram-bot-yourfirm-f9a46ed,https://github.com/ghorbani-mohammad/telegram-bot-yourfirm,f9a46ed
ginopalazzo-dedomeno-e43df36,https://github.com/ginopalazzo/dedomeno,e43df36
gnsJhenJie-Multimodal_Transformer-d725cc7,https://github.com/gnsJhenJie/Multimodal_Transformer,d725cc7
gnuamua-denvermesh-plone-backend-83b360b,https://github.com/gnuamua/denvermesh-plone-backend,83b360b
godatadriven-python-devcontainer-template-d0b1dc0,https://github.com/godatadriven/python-devcontainer-template,d0b1dc0
gogoair-pyasgard-c8504e9,https://github.com/gogoair/pyasgard,c8504e9
gooddata-gooddata-python-sdk-14d4608,https://github.com/gooddata/gooddata-python-sdk,14d4608
google-gemini-workshops-dc70d01,https://github.com/google-gemini/workshops,dc70d01
google-mesop-ff1617c,https://github.com/google/mesop,ff1617c
googleapis-releasetool-a3c8bdc,https://github.com/googleapis/releasetool,a3c8bdc
goyalpramod-cars-api-784f116,https://github.com/goyalpramod/cars-api,784f116
grantmcconnaughey-Lintly-2c7942a,https://github.com/grantmcconnaughey/Lintly,2c7942a
grantmcconnaughey-ci.py-0602fcd,https://github.com/grantmcconnaughey/ci.py,0602fcd
greatabel-PythonRepository-44419dc,https://github.com/greatabel/PythonRepository,44419dc
greater-than-PipeLayer-569f43b,https://github.com/greater-than/PipeLayer,569f43b
gregorybchris-jsonvl-bece787,https://github.com/gregorybchris/jsonvl,bece787
gregorywmorris-oaken-spirits-37279c4,https://github.com/gregorywmorris/oaken-spirits,37279c4
gruns-furl-7748462,https://github.com/gruns/furl,7748462
gtri-scrimmage-2756b4f,https://github.com/gtri/scrimmage,2756b4f
guykisel-inline-plz-588d59a,https://github.com/guykisel/inline-plz,588d59a
gyliu513-langX101-32b3db1,https://github.com/gyliu513/langX101,32b3db1
h2oai-wave-9b12c81,https://github.com/h2oai/wave,9b12c81
hackabit19-Apes_together_strong-9648680,https://github.com/hackabit19/Apes_together_strong,9648680
hacking-papa-nuricame-web-f219f9b,https://github.com/hacking-papa/nuricame-web,f219f9b
hak5-nano-tetra-modules-aa43cb5,https://github.com/hak5/nano-tetra-modules,aa43cb5
haomiy-Smart-Bartender-52e9ff7,https://github.com/haomiy/Smart-Bartender,52e9ff7
haruboring-address-complete-divide-api-0eab444,https://github.com/haruboring/address-complete-divide-api,0eab444
harvester-tests-b1ed0d3,https://github.com/harvester/tests,b1ed0d3
hcekne-risk-game-18ed7eb,https://github.com/hcekne/risk-game,18ed7eb
heitzjon-mt-join-query-optimization-with-drl-d38a13c,https://github.com/heitzjon/mt-join-query-optimization-with-drl,d38a13c
hello-robot-stretch_ai-1363cf7,https://github.com/hello-robot/stretch_ai,1363cf7
henrikmidtiby-math-exercises-a41da41,https://github.com/henrikmidtiby/math-exercises,a41da41
hexeberlin-help-ukraine-bot-6d9e1cb,https://github.com/hexeberlin/help-ukraine-bot,6d9e1cb
heylouiz-scrapy-s3-http-cache-2be2e2e,https://github.com/heylouiz/scrapy-s3-http-cache,2be2e2e
hhstore-annotated-py-projects-e8dadbc,https://github.com/hhstore/annotated-py-projects,e8dadbc
hiracky16-sqlfluff-templater-dataform-a430313,https://github.com/hiracky16/sqlfluff-templater-dataform,a430313
hmaarrfk-redpil-ce8537e,https://github.com/hmaarrfk/redpil,ce8537e
hodgestar-vodka-a70008e,https://github.com/hodgestar/vodka,a70008e
houninghu-qd-3dt-9f7c82a,https://github.com/houninghu/qd-3dt,9f7c82a
hovey-pyschool-32cfc52,https://github.com/hovey/pyschool,32cfc52
hpcloud-mon-monasca-events-engine-d38404b,https://github.com/hpcloud-mon/monasca-events-engine,d38404b
hpharmsen-justdays-70bafee,https://github.com/hpharmsen/justdays,70bafee
hse-ml-da-drink_cider-b2261a6,https://github.com/hse-ml-da/drink_cider,b2261a6
huanlui-chord-suggester-41ec89b,https://github.com/huanlui/chord-suggester,41ec89b
hubernikus-nonlinear_obstacle_avoidance-7f439e1,https://github.com/hubernikus/nonlinear_obstacle_avoidance,7f439e1
hugerepo-tianhang-low_dim_update_stable-565f6cb,https://github.com/hugerepo-tianhang/low_dim_update_stable,565f6cb
iamkubi-pydactyl-6f7d300,https://github.com/iamkubi/pydactyl,6f7d300
ibm-openbmc-openbmc-798f9a3,https://github.com/ibm-openbmc/openbmc,798f9a3
icoxfog417-datascience-template-6f65d14,https://github.com/icoxfog417/datascience-template,6f65d14
iflytek-AutoSpark-81aab76,https://github.com/iflytek/AutoSpark,81aab76
igordmn-blink-typo-4b25f34,https://github.com/igordmn/blink-typo,4b25f34
imaami-u-boot-daa3100,https://github.com/imaami/u-boot,daa3100
innovationimperial-imperialx-a2fa6a9,https://github.com/innovationimperial/imperialx,a2fa6a9
inspirehep-es-cli-9c4e669,https://github.com/inspirehep/es-cli,9c4e669
intezer-analyze-python-sdk-5c501ab,https://github.com/intezer/analyze-python-sdk,5c501ab
intuit-mastko-7e3036e,https://github.com/intuit/mastko,7e3036e
inwaves-ml-training-0a03e48,https://github.com/inwaves/ml-training,0a03e48
inyutin-aiohttp_retry-1a3bc19,https://github.com/inyutin/aiohttp_retry,1a3bc19
isobe-h-pukiwiki-to-growi-8e38435,https://github.com/isobe-h/pukiwiki-to-growi,8e38435
ispc-lab-AMG-7c8a6f7,https://github.com/ispc-lab/AMG,7c8a6f7
jacksmith15-json-ref-dict-0708f4d,https://github.com/jacksmith15/json-ref-dict,0708f4d
jaimebuelta-std_encode-b29b46b,https://github.com/jaimebuelta/std_encode,b29b46b
jakejie-shop-76c7ea8,https://github.com/jakejie/shop,76c7ea8
jamesridgway-devdeck-core-d4706ea,https://github.com/jamesridgway/devdeck-core,d4706ea
janetcheung-byte-ames_housing-f85480a,https://github.com/janetcheung-byte/ames_housing,f85480a
jansel-opentuner-567c48b,https://github.com/jansel/opentuner,567c48b
jay-johnson-metalnetes-09cdd26,https://github.com/jay-johnson/metalnetes,09cdd26
jaypipes-os-traits-e4bfa8c,https://github.com/jaypipes/os-traits,e4bfa8c
jayson-panganiban-phzipcodes-a8b2fc3,https://github.com/jayson-panganiban/phzipcodes,a8b2fc3
jbn-modpipe-06e1827,https://github.com/jbn/modpipe,06e1827
jdholtz-auto-southwest-check-in-98152c0,https://github.com/jdholtz/auto-southwest-check-in,98152c0
jdinkla-ai-playground-9c3181e,https://github.com/jdinkla/ai-playground,9c3181e
je-l-fmi.py-cac0745,https://github.com/je-l/fmi.py,cac0745
jeff0926-aiAnalyzer-58437cb,https://github.com/jeff0926/aiAnalyzer,58437cb
jere-mie-sans-analysis-31b956f,https://github.com/jere-mie/sans-analysis,31b956f
jeremyschulman-netcfgbu-c2056f0,https://github.com/jeremyschulman/netcfgbu,c2056f0
jerrymakesjelly-autoremove-torrents-c55b43c,https://github.com/jerrymakesjelly/autoremove-torrents,c55b43c
jessecooper-pyetrade-4e4ed8b,https://github.com/jessecooper/pyetrade,4e4ed8b
jesseokeya-terraform-7556d5c,https://github.com/jesseokeya/terraform,7556d5c
jessizanelato-desafio-fifa-20168c5,https://github.com/jessizanelato/desafio-fifa,20168c5
jettify-ibreakdown-7ebd3e0,https://github.com/jettify/ibreakdown,7ebd3e0
jfallmann-RNAmediator-8271f86,https://github.com/jfallmann/RNAmediator,8271f86
jgressier-cfdtools-f0b10c0,https://github.com/jgressier/cfdtools,f0b10c0
jim-schwoebel-voiceome-9af84a8,https://github.com/jim-schwoebel/voiceome,9af84a8
jingw-pyhdfs-c8b5db8,https://github.com/jingw/pyhdfs,c8b5db8
jkahn-islex-e467d6a,https://github.com/jkahn/islex,e467d6a
jkwill87-mnamer-82da071,https://github.com/jkwill87/mnamer,82da071
jlumbroso-imslp-9217c5f,https://github.com/jlumbroso/imslp,9217c5f
jmandrake-python-template-5deff82,https://github.com/jmandrake/python-template,5deff82
jmp-react-native-bundle-extractor-4a5d0bf,https://github.com/jmp/react-native-bundle-extractor,4a5d0bf
joaompinto-twinfiles-82b9172,https://github.com/joaompinto/twinfiles,82b9172
joaopcanario-imports-81c3e08,https://github.com/joaopcanario/imports,81c3e08
joatmon08-manning-book-e82caf1,https://github.com/joatmon08/manning-book,e82caf1
joe-opensrc-visidata-554ebdf,https://github.com/joe-opensrc/visidata,554ebdf
joelwembo-django-multitenant-saas-ecommerce-kubernetes-f0d1816,https://github.com/joelwembo/django-multitenant-saas-ecommerce-kubernetes,f0d1816
johnmaguire-Cardinal-d06682b,https://github.com/johnmaguire/Cardinal,d06682b
jojoDev02-microservice-externo-da27398,https://github.com/jojoDev02/microservice-externo,da27398
jonathaneunice-intspan-7ff4ee8,https://github.com/jonathaneunice/intspan,7ff4ee8
jonperron-python-navitia-client-583d6ef,https://github.com/jonperron/python-navitia-client,583d6ef
joshtemple-lkml-3b08d65,https://github.com/joshtemple/lkml,3b08d65
jpadilla-pyjwt-0a99cc2,https://github.com/jpadilla/pyjwt,0a99cc2
jpardobl-jpardobl-trastobrain-9579216,https://github.com/jpardobl/jpardobl-trastobrain,9579216
juftin-browsr-4d4eecb,https://github.com/juftin/browsr,4d4eecb
juftin-hatch-pip-compile-f51afef,https://github.com/juftin/hatch-pip-compile,f51afef
juftin-textual-universal-directorytree-9cbf049,https://github.com/juftin/textual-universal-directorytree,9cbf049
jurismarches-chopper-3b2e90a,https://github.com/jurismarches/chopper,3b2e90a
justmert-arbitrum-python-sdk-13560a7,https://github.com/justmert/arbitrum-python-sdk,13560a7
justuswilhelm-hashprint-34ac8a8,https://github.com/justuswilhelm/hashprint,34ac8a8
k0k0icr4n1-wifite2-d44a9f4,https://github.com/k0k0icr4n1/wifite2,d44a9f4
kaelzhang-DA-RNN-in-Tensorflow-2-and-PyTorch-1a30c3d,https://github.com/kaelzhang/DA-RNN-in-Tensorflow-2-and-PyTorch,1a30c3d
kairen-ceph-doc-taiwan-174dc8a,https://github.com/kairen/ceph-doc-taiwan,174dc8a
kajarosz-bookstore-stock-manager-5f6836e,https://github.com/kajarosz/bookstore-stock-manager,5f6836e
kamangir-vancouver-watching-e413f15,https://github.com/kamangir/vancouver-watching,e413f15
karimsaieh-indexini-c8b81e6,https://github.com/karimsaieh/indexini,c8b81e6
karo-electronics-poky-95ece80,https://github.com/karo-electronics/poky,95ece80
karrioapi-jstruct-a4060c5,https://github.com/karrioapi/jstruct,a4060c5
kayak-wespe-0ce7191,https://github.com/kayak/wespe,0ce7191
kazimuth-gandyloo-caa3ae3,https://github.com/kazimuth/gandyloo,caa3ae3
kc94github-physical_optimization-589a501,https://github.com/kc94github/physical_optimization,589a501
kdybicz-adobe-color-swatch-dc59700,https://github.com/kdybicz/adobe-color-swatch,dc59700
kendryte-nncase-b901f7e,https://github.com/kendryte/nncase,b901f7e
keon-algorithms-cad4754,https://github.com/keon/algorithms,cad4754
kercre123-vic-yocto-cf2805a,https://github.com/kercre123/vic-yocto,cf2805a
kernsuite-debian-katpoint-3dc5e46,https://github.com/kernsuite-debian/katpoint,3dc5e46
keurfonluu-stochopy-4a26d91,https://github.com/keurfonluu/stochopy,4a26d91
kevincar-bless-bd0bdf0,https://github.com/kevincar/bless,bd0bdf0
kheina-com-kh-common-71b10eb,https://github.com/kheina-com/kh-common,71b10eb
kieferyap-forkpi-1f5d664,https://github.com/kieferyap/forkpi,1f5d664
knowark-clean-architecture-python-e194136,https://github.com/knowark/clean-architecture-python,e194136
knownsec-pocsuite3-a632e49,https://github.com/knownsec/pocsuite3,a632e49
koalalorenzo-python-digitalocean-3d80246,https://github.com/koalalorenzo/python-digitalocean,3d80246
konflux-ci-release-service-utils-746eb5f,https://github.com/konflux-ci/release-service-utils,746eb5f
kpn-py-fqn-decorators-c132724,https://github.com/kpn/py-fqn-decorators,c132724
kpn-py-pkgsettings-1cffdf2,https://github.com/kpn/py-pkgsettings,1cffdf2
krv006-E-English-0f3031b,https://github.com/krv006/E-English,0f3031b
kshitizgupta21-triton-trt-oss-447a265,https://github.com/kshitizgupta21/triton-trt-oss,447a265
kss-zolw-Rammeverk-2024-Final-delivery-98ba042,https://github.com/kss-zolw/Rammeverk-2024-Final-delivery,98ba042
kubeflow-examples-4a9165b,https://github.com/kubeflow/examples,4a9165b
kubilus1-autoortho-1e81d5c,https://github.com/kubilus1/autoortho,1e81d5c
kuielab-mdx-net-bbd46db,https://github.com/kuielab/mdx-net,bbd46db
kyhau-aws-tools-10dd4b1,https://github.com/kyhau/aws-tools,10dd4b1
lago-project-lago-ost-plugin-2d060db,https://github.com/lago-project/lago-ost-plugin,2d060db
lareferencia-dspace-stats-collector-f88a678,https://github.com/lareferencia/dspace-stats-collector,f88a678
laurelkeys-uc-compiler-4b42162,https://github.com/laurelkeys/uc-compiler,4b42162
ldconejo-python_coding_examples-02f0a8f,https://github.com/ldconejo/python_coding_examples,02f0a8f
ldery-Bonsai-2f911d7,https://github.com/ldery/Bonsai,2f911d7
ldv-klever-klever-dc714a3,https://github.com/ldv-klever/klever,dc714a3
lebaston100-vrc-patpatpat-07a6eb3,https://github.com/lebaston100/vrc-patpatpat,07a6eb3
leezythu-UCTR-675ee33,https://github.com/leezythu/UCTR,675ee33
leezythu-UCTR-ST-5689363,https://github.com/leezythu/UCTR-ST,5689363
leontrolski-pglockpy-27df664,https://github.com/leontrolski/pglockpy,27df664
levi2234-Progresspal-442e33c,https://github.com/levi2234/Progresspal,442e33c
lgeo3-protolab_sound_recognition-c29a138,https://github.com/lgeo3/protolab_sound_recognition,c29a138
liblaber-llama-store-7c0dd5f,https://github.com/liblaber/llama-store,7c0dd5f
libreswitch-libreswitch-1bb99e4,https://github.com/libreswitch/libreswitch,1bb99e4
lidaohang-ceph_study-6b03671,https://github.com/lidaohang/ceph_study,6b03671
lightwave-lab-zeropdk-3121a72,https://github.com/lightwave-lab/zeropdk,3121a72
linuxwhatelse-dups-34b7b6c,https://github.com/linuxwhatelse/dups,34b7b6c
liuh886-open-phrasebank-7535b9c,https://github.com/liuh886/open-phrasebank,7535b9c
liuxfiu-simulus-1998709,https://github.com/liuxfiu/simulus,1998709
liyapenggo-raspberrypi3-openbmc-5565292,https://github.com/liyapenggo/raspberrypi3-openbmc,5565292
lmdiazangulo-MCFNL2024-ff9cb1f,https://github.com/lmdiazangulo/MCFNL2024,ff9cb1f
lmkawakami-misc-notebooks-8113202,https://github.com/lmkawakami/misc-notebooks,8113202
lorenzboss-m450_LB3-algorithms-performance-52e649b,https://github.com/lorenzboss/m450_LB3-algorithms-performance,52e649b
lsankar4033-acala-8a0cc99,https://github.com/lsankar4033/acala,8a0cc99
lsst-sssc-lsst-cometary-colors-6660bd6,https://github.com/lsst-sssc/lsst-cometary-colors,6660bd6
lsst-ts-ts_xml-2cafbb1,https://github.com/lsst-ts/ts_xml,2cafbb1
ltskinner-software-engineering-4ff9f3b,https://github.com/ltskinner/software-engineering,4ff9f3b
lucaswerkmeister-tool-lexeme-forms-309b33b,https://github.com/lucaswerkmeister/tool-lexeme-forms,309b33b
lukaselmer-hierarchical-paragraph-vectors-cc631a8,https://github.com/lukaselmer/hierarchical-paragraph-vectors,cc631a8
lukearno-selector-25f8d1d,https://github.com/lukearno/selector,25f8d1d
luketainton-roboluke-tasks-3ea3a25,https://github.com/luketainton/roboluke-tasks,3ea3a25
lyft-nuscenes-devkit-49c36da,https://github.com/lyft/nuscenes-devkit,49c36da
maartenq-dnszonetest-b1858ae,https://github.com/maartenq/dnszonetest,b1858ae
macbre-map-porn-cf9c64a,https://github.com/macbre/map-porn,cf9c64a
mad-lab-transit-092ab5e,https://github.com/mad-lab/transit,092ab5e
madpah-requirements-parser-5937fb4,https://github.com/madpah/requirements-parser,5937fb4
mahantesh-nvidia-openbmc_2.6-d2e5ca9,https://github.com/mahantesh-nvidia/openbmc_2.6,d2e5ca9
mandliya-pythia_updated-e986c4d,https://github.com/mandliya/pythia_updated,e986c4d
mapproxy-mapproxy-9c61ea2,https://github.com/mapproxy/mapproxy,9c61ea2
marcelblijleven-fittie-b328af7,https://github.com/marcelblijleven/fittie,b328af7
marcin119a-SigConfide-9e6f8e3,https://github.com/marcin119a/SigConfide,9e6f8e3
marco-c-crashsimilarity-fd420a5,https://github.com/marco-c/crashsimilarity,fd420a5
martyzz1-heroku3.py-cad05fa,https://github.com/martyzz1/heroku3.py,cad05fa
masasin-latexipy-1f888a4,https://github.com/masasin/latexipy,1f888a4
matanbroner-StocksPlatform-d0ac5e3,https://github.com/matanbroner/StocksPlatform,d0ac5e3
mathieumoretti-mlb_learning-aeeb837,https://github.com/mathieumoretti/mlb_learning,aeeb837
mathippo18-Select_Jeu-b042641,https://github.com/mathippo18/Select_Jeu,b042641
matiasvallejosdev-todo-rest-api-django-f5d9246,https://github.com/matiasvallejosdev/todo-rest-api-django,f5d9246
matplotlib-data-prototype-f68736b,https://github.com/matplotlib/data-prototype,f68736b
mattduck-gh2md-c8794d8,https://github.com/mattduck/gh2md,c8794d8
matthewdeanmartin-caniuseonlywheels-1d6fc21,https://github.com/matthewdeanmartin/caniuseonlywheels,1d6fc21
matthewdeanmartin-is_it_up-ccc8785,https://github.com/matthewdeanmartin/is_it_up,ccc8785
matthewdeanmartin-pypi_librarian-4bb90cf,https://github.com/matthewdeanmartin/pypi_librarian,4bb90cf
mattstibbs-blockbuster-server-cc66278,https://github.com/mattstibbs/blockbuster-server,cc66278
maurobaraldi-python-algorithms-86b5aa7,https://github.com/maurobaraldi/python-algorithms,86b5aa7
maurov-xraysloth-e51af99,https://github.com/maurov/xraysloth,e51af99
maxcountryman-simpleoauth-ea81422,https://github.com/maxcountryman/simpleoauth,ea81422
maxvcbhan-demo-mlops-f373c83,https://github.com/maxvcbhan/demo-mlops,f373c83
mbagagli-filterpicker-4654cf4,https://github.com/mbagagli/filterpicker,4654cf4
mbsantiago-metamoth-2ae5084,https://github.com/mbsantiago/metamoth,2ae5084
mcellteam-neuron_launcher-6f48f25,https://github.com/mcellteam/neuron_launcher,6f48f25
mdsrosa-flask-slacker-3417680,https://github.com/mdsrosa/flask-slacker,3417680
medialab-minet-62042f4,https://github.com/medialab/minet,62042f4
medialab-ural-024c863,https://github.com/medialab/ural,024c863
meffie-molecule-proxmox-18fc92d,https://github.com/meffie/molecule-proxmox,18fc92d
melodyfs-ShareRecipe-adbc508,https://github.com/melodyfs/ShareRecipe,adbc508
menegazzo-travispy-54b6974,https://github.com/menegazzo/travispy,54b6974
merlinepedra-THONNY-PYTHON-ce2d5de,https://github.com/merlinepedra/THONNY-PYTHON,ce2d5de
merlinepedra-nano-tetra-modules-aa43cb5,https://github.com/merlinepedra/nano-tetra-modules,aa43cb5
methylgrammarlab-deconvolution_models-e89ecea,https://github.com/methylgrammarlab/deconvolution_models,e89ecea
mhils-r8-ed8d509,https://github.com/mhils/r8,ed8d509
mholtzscher-syllapy-9b95c13,https://github.com/mholtzscher/syllapy,9b95c13
microscopexyz-chainmetareader-7176eee,https://github.com/microscopexyz/chainmetareader,7176eee
microsoft-LIS-Tempest-78c71b3,https://github.com/microsoft/LIS-Tempest,78c71b3
microsoft-News-Threads-77e8db6,https://github.com/microsoft/News-Threads,77e8db6
microsoft-azurelinux-2a0b6a5,https://github.com/microsoft/azurelinux,2a0b6a5
mik-laj-streamlit-ketcher-e85a0e4,https://github.com/mik-laj/streamlit-ketcher,e85a0e4
minaskar-zeus-1abdf08,https://github.com/minaskar/zeus,1abdf08
mindflowai-mindflow-19b06b6,https://github.com/mindflowai/mindflow,19b06b6
miracle2k-webassets-17d540e,https://github.com/miracle2k/webassets,17d540e
miraclezqc-LongtailBench-e7f77bb,https://github.com/miraclezqc/LongtailBench,e7f77bb
mirhmousavi-Pois-2ced905,https://github.com/mirhmousavi/Pois,2ced905
miso-belica-sumy-d31ead3,https://github.com/miso-belica/sumy,d31ead3
misterhandycap-chancelerpalpatine-6dd911b,https://github.com/misterhandycap/chancelerpalpatine,6dd911b
mitnk-letsencrypt-1f6328e,https://github.com/mitnk/letsencrypt,1f6328e
mj6meron-dice-game-project-91af7c8,https://github.com/mj6meron/dice-game-project,91af7c8
mjmlab-barseq-492500d,https://github.com/mjmlab/barseq,492500d
mjwestcott-pypokertools-cbd07b7,https://github.com/mjwestcott/pypokertools,cbd07b7
mkayeterry-recipe-urls-742d8f0,https://github.com/mkayeterry/recipe-urls,742d8f0
mlasevich-sharepoint-tool-a67fb31,https://github.com/mlasevich/sharepoint-tool,a67fb31
mminichino-couch-formation-core-c2509cd,https://github.com/mminichino/couch-formation-core,c2509cd
mmmaurer-teamlab2022-0b84db6,https://github.com/mmmaurer/teamlab2022,0b84db6
mmore500-curaitor-eef5e6a,https://github.com/mmore500/curaitor,eef5e6a
mohsinkhn-seti-kaggle-tezdhar-dd3b1dc,https://github.com/mohsinkhn/seti-kaggle-tezdhar,dd3b1dc
molobrakos-volvooncall-c620b0d,https://github.com/molobrakos/volvooncall,c620b0d
monasca-dbuild-895cc59,https://github.com/monasca/dbuild,895cc59
monologg-ko_lm_dataformat-fc836ff,https://github.com/monologg/ko_lm_dataformat,fc836ff
moodlehq-moodle-mlbackend-python-5b89f88,https://github.com/moodlehq/moodle-mlbackend-python,5b89f88
motional-nuplan-devkit-cd3fd8d,https://github.com/motional/nuplan-devkit,cd3fd8d
moxin-org-mofa-3c28442,https://github.com/moxin-org/mofa,3c28442
mozilla-bleach-4bc1bff,https://github.com/mozilla/bleach,4bc1bff
mozilla-pyjexl-e211682,https://github.com/mozilla/pyjexl,e211682
mshakya-piret-056838a,https://github.com/mshakya/piret,056838a
msimacek-copr-5175fa2,https://github.com/msimacek/copr,5175fa2
mskcc-cwl-commandlinetools-21934fb,https://github.com/mskcc/cwl-commandlinetools,21934fb
msr-fiddle-mgit-f39282c,https://github.com/msr-fiddle/mgit,f39282c
msv-lab-symlog-179cab8,https://github.com/msv-lab/symlog,179cab8
mtakaki-cachet-url-monitor-5c651d3,https://github.com/mtakaki/cachet-url-monitor,5c651d3
mtreviso-deepbond-a36ccb7,https://github.com/mtreviso/deepbond,a36ccb7
myhdl-myhdl-d0b9b7d,https://github.com/myhdl/myhdl,d0b9b7d
nandak9-Chatbot-Framework-Using-Artificial-Intelligence-7492309,https://github.com/nandak9/Chatbot-Framework-Using-Artificial-Intelligence,7492309
